,Unnamed: 0,publicacion_id,numeroReacciones,comentarios_procesado,sector,fecha,clasificacion,encoding
3620,317,publicacion 54,771,"saludos, Sra. Ministra, me comunico con Ud. por esta via al no tener como hacerlo de otra forma, soy Emilia Pastor Tamariz viuda de Vivar, y tengo la necesidad urgente de un cupo para mi hijo para la especialidad de informática, mi niño se encuentra desde infante en la U. E. Alfredo Raul Vera Vera, pero ahi no tiene la especialidad de informatica, vivo en sauces 2 mz. F100 v11, tengo dificultad para caminar, a pesar de eso he acudido al distrito del sector y me remiten nuevamente al sistema de la plataforma, pero esta no funciona, me es obsoleta pues no esta habilitada y estoy tratando de cambiarlo desde el año pasado, no tengo recursos para pagar coimas por cupos, tampoco tengo recursos, soy viuda y no tengo empleo, tanto es asi que por esa razón mi hijo vive con su hermana, pues no puedo mantenerlo económicamente... mi hijo no puede quedarse sin estudiar (ya inicia esta semana las clases y mucho menos tiene que estudiar una especialidad que no es la suya solo por deficiencias del sistema que uds. no cubren...) hay alguna forma de que me ayuden o debo hacer escandalo publico para ser ayudada... mi correo electrónico es: emilyptamariz0916@outlook.es, mi celular es: 0995449839/ 0999349913.",educacion,2024-05-03,Negative,0
3621,317,publicacion 54,771,Excelente ,educacion,2024-05-03,Positive,2
3622,317,publicacion 54,771,Buenas tardes.. yo estoy tratando de cambiar de escuela a mi hijo q va a segundo de básica. Desde el año pasado y nunca hay cupo. Quiero q esté con la hermanita. Pero nada q se puede. Se supone q deberían de ayudarnos para poder reunirlos como hermanos. Mi hija está en un lado y el niño en otro .. se hace complicado llevarlos a diferentes instituciones ayúdeme por favor .. trate de prestar atención a mi requerimiento se lo pido encarecidamente.. es muy duro pasar así .,educacion,2024-05-03,Positive,2
3623,317,publicacion 54,771,Sra. Ministra. Favor gestionar lo relacionado a laTransitoria Trigésima Tercera.,educacion,2024-05-03,Positive,2
3624,317,publicacion 54,771,Ministerio educación ecuador quiero una ayuda de usted x favor,educacion,2024-05-03,Positive,2
3625,317,publicacion 54,771,Buen dia ya no habrá más periodo de matriculación??,educacion,2024-05-03,Positive,2
3626,317,publicacion 54,771,Necesitamos que ya habiliten la sectorización general para poder aplicar a otra plaza y estar cerca de nuestra familia.,educacion,2024-05-03,Neutral,1
3627,317,publicacion 54,771,Bendiciones ministra,educacion,2024-05-03,Positive,2
3628,317,publicacion 54,771,"Excelente, bendiciones para todos en este retorno a clases",educacion,2024-05-03,Positive,2
3629,317,publicacion 54,771,"liderazgo y empatía para poder gestionar una institución, pero como los directivos son puestos a dedos no hay esa destreza y habilidad para poder realizarlo. Convocar a concurso mediante méritos y oposición se realice el puesto de rector o directivo de una unidad educativa. Ganadores legítimos para poder ocupar cargos y así tener mejor la calidad educativa.",educacion,2024-05-03,Positive,2
3630,317,publicacion 54,771,Deseando un excelente  inicio de clase Costa Galápagos ... Exitos!!,educacion,2024-05-03,Positive,2
3631,317,publicacion 54,771,Excelente señorita Ministra. Como su nombre transmite alegria,educacion,2024-05-03,Positive,2
3632,317,publicacion 54,771,Maylin López,educacion,2024-05-03,Neutral,1
3633,317,publicacion 54,771,Excelente Sra. Ministra de Educación.,educacion,2024-05-03,Positive,2
3634,317,publicacion 54,771,Bendiciones,educacion,2024-05-03,Positive,2
3635,317,publicacion 54,771,Excelente,educacion,2024-05-03,Positive,2
3636,317,publicacion 54,771,Gracias mi Sra. Ministra....desde Milagro  le saludos,educacion,2024-05-03,Positive,2
3637,317,publicacion 54,771,"Excelente,  bendiciones Sra. Ministra",educacion,2024-05-03,Positive,2
3638,317,publicacion 54,771,"Excelente, total respaldo Señora Ministra Alegría Crespo Cordovez",educacion,2024-05-03,Positive,2
3639,317,publicacion 54,771,Muy bien,educacion,2024-05-03,Positive,2
3640,317,publicacion 54,771,Excelente Ministra,educacion,2024-05-03,Positive,2
3641,317,publicacion 54,771,Excelente  información,educacion,2024-05-03,Positive,2
3642,317,publicacion 54,771,Excelente trabajo,educacion,2024-05-03,Positive,2
3643,317,publicacion 54,771,Excelente.,educacion,2024-05-03,Positive,2
3644,317,publicacion 54,771,Excelente trabajo,educacion,2024-05-03,Positive,2
3645,317,publicacion 54,771,Muy buenas tardes estimada Ministra excelente la información muchas gracias sra. Ministra por fa podría dialogar un minuto con usted muchas gracias...,educacion,2024-05-03,Positive,2
3646,317,publicacion 54,771,Exelente bendiciones y que sea un año lectivo lleno de éxitos para los estudiantes y Docentes,educacion,2024-05-03,Positive,2
3647,317,publicacion 54,771,Excelente ,educacion,2024-05-03,Positive,2
3648,317,publicacion 54,771,Bendiciones Ministra.,educacion,2024-05-03,Positive,2
3649,317,publicacion 54,771,Excelente Srta. Ministra,educacion,2024-05-03,Positive,2
3650,317,publicacion 54,771,Excelente Srta. Ministra,educacion,2024-05-03,Positive,2
3651,318,publicacion 101,236,Q bueno,educacion,2024-05-03,Positive,2
3652,318,publicacion 101,236,Las  inscripciones son en línea???,educacion,2024-05-03,Neutral,1
3653,318,publicacion 101,236,"Ceci Morales Estimada, para inscribirse debe acercarse al Distrito Educativo más cercano, encontrará más información en la página https://juntos.educacion.gob.ec",educacion,2024-05-03,Positive,2
3654,318,publicacion 101,236,Para educación virtual se extendió el plazo?,educacion,2024-05-03,Neutral,1
3655,318,publicacion 101,236,Lizk Perez Cruz para esa no extienden nose porque no ayudan Ministerio Educación Ecuador yendo 3 veces en el mes y no hicieron lo posible por ayudar,educacion,2024-05-03,Neutral,1
3656,318,publicacion 101,236,Hola,educacion,2024-05-03,Neutral,1
3657,318,publicacion 101,236,"saludos, Sra. Ministra, me comunico con Ud. por esta via al no tener como hacerlo de otra forma, soy Emilia Pastor Tamariz viuda de Vivar, y tengo la necesidad urgente de un cupo para mi hijo para la especialidad de informática, mi niño se encuentra desde infante en la U. E. Alfredo Raul Vera Vera, pero ahi no tiene la especialidad de informatica, vivo en sauces 2 mz. F100 v11, tengo dificultad para caminar, a pesar de eso he acudido al distrito del sector y me remiten nuevamente al sistema de la plataforma, pero esta no funciona, me es obsoleta pues no esta habilitada y estoy tratando de cambiarlo desde el año pasado, no tengo recursos para pagar coimas por cupos, tampoco tengo recursos, soy viuda y no tengo empleo, tanto es asi que por esa razón mi hijo vive con su hermana, pues no puedo mantenerlo económicamente... mi hijo no puede quedarse sin estudiar (ya inicia esta semana las clases y mucho menos tiene que estudiar una especialidad que no es la suya solo por deficiencias del sistema que uds. no cubren...) hay alguna forma de que me ayuden o debo hacer escandalo publico para ser ayudada... mi correo electrónico es: emilyptamariz0916@outlook.es, mi celular es: 0995449839/ 0999349913.",educacion,2024-05-03,Negative,0
3658,319,publicacion 162,290,Excelente ,educacion,2024-05-03,Positive,2
3659,319,publicacion 162,290,Que padres más responsables¡ felicidades !,educacion,2024-05-03,Positive,2
3660,319,publicacion 162,290,Felicitaciones,educacion,2024-05-03,Positive,2
3661,319,publicacion 162,290,Felicitaciones ,educacion,2024-05-03,Positive,2
3662,319,publicacion 162,290,Excelente,educacion,2024-05-03,Positive,2
3663,319,publicacion 162,290,Excelente,educacion,2024-05-03,Positive,2
3664,319,publicacion 162,290,Una responsabilidad compartida es el inicio de un trabajo en equipo juntos por una educación de calidad y calidez,educacion,2024-05-03,Positive,2
3665,319,publicacion 162,290,Que el distrito da materiales xq en el sector nueva prosperina y monte sinai piden plata hasta para matricular y pintar aulas,educacion,2024-05-03,Neutral,1
3666,319,publicacion 162,290,Felicidades a los padres de familia porque el estado junto al Mineduc solo publicitan más no financian,educacion,2024-05-03,Positive,2
3667,319,publicacion 162,290,En la escuela Carlos julio Pérez perasso de la quinta etapa del recreo piden 14 dólares y el año pasado era plata todos los meses q para guardiana... X favor control,educacion,2024-05-03,Neutral,1
3668,319,publicacion 162,290,Bien dicho los padres realizan el mantenimiento de las escuelas y el gobierno sólo viene para las fotos.,educacion,2024-05-03,Positive,2
3669,319,publicacion 162,290,"SIEMPRE LOS PADRES DE FAMILIA DEBEN COLABORAR CON DINERO....ESTA BIEN QUE AYUDEN.......PERO TAMBIEN ES RESPONSABILIDAD DEL GOBIERNO ADECUAR LAS INSTITUCIONES......LOS PADRES  DE FAMILIA TAMBIEN TIENEN  LA RESPONSABILIDAD DE COMPRAR UNIFORMES, ZAPATOS, UTILES  ESCOLARES .,CUOTAS  ETC. ETC. ETC. .....ENTONCES   MINISTERIO DE EDUCACION DEDIQUENSE POR FAVOR  A  AYUDAR A LA EDUCACION DE NUESTRO POBRE  PAIS..",educacion,2024-05-03,Positive,2
3670,319,publicacion 162,290,Mi estimada Ministra buenas tardes en este caso si le informo que yo al ser Autoridad Institucional aquí en Guayaquil siempre he realizado arreglo de los establecimientos educativos con el apoyo del Alcalde y la Alcaldesa por tal razón me gustaría dialogar con usted para informar si pudiera este es mi número:0995369611 muchas gracias...,educacion,2024-05-03,Positive,2
3671,319,publicacion 162,290,"saludos, Sra. Ministra, me comunico con Ud. por esta via al no tener como hacerlo de otra forma, soy Emilia Pastor Tamariz viuda de Vivar, y tengo la necesidad urgente de un cupo para mi hijo para la especialidad de informática, mi niño se encuentra desde infante en la U. E. Alfredo Raul Vera Vera, pero ahi no tiene la especialidad de informatica, vivo en sauces 2 mz. F100 v11, tengo dificultad para caminar, a pesar de eso he acudido al distrito del sector y me remiten nuevamente al sistema de la plataforma, pero esta no funciona, me es obsoleta pues no esta habilitada y estoy tratando de cambiarlo desde el año pasado, no tengo recursos para pagar coimas por cupos, tampoco tengo recursos, soy viuda y no tengo empleo, tanto es asi que por esa razón mi hijo vive con su hermana, pues no puedo mantenerlo económicamente... mi hijo no puede quedarse sin estudiar (ya inicia esta semana las clases y mucho menos tiene que estudiar una especialidad que no es la suya solo por deficiencias del sistema que uds. no cubren...) hay alguna forma de que me ayuden o debo hacer escandalo publico para ser ayudada... mi correo electrónico es: emilyptamariz0916@outlook.es, mi celular es: 0995449839/ 0999349913.",educacion,2024-05-03,Negative,0
3672,319,publicacion 162,290,"Cuando el Ministerio de Educación cumple con la Homologación a los 1200 docentes que aun faltan ,ya llevamos 12 meses y no se cumple",educacion,2024-05-03,Negative,0
3673,320,publicacion 468,112,Buenas tardes necesito que me ayuden con un traslado ya que por el colapso de la pagina no pude realizarlo y una matricula por primera vez por favor ,educacion,2024-05-03,Positive,2
3674,320,publicacion 468,112,Buenos días acá en Puerto el Morro dónde está el DERECHO A LA EDUCACIÓN para los niños hay 8 niños sin cupo para inicial 2 DONDE ESTAN LOS DERECHOS QUE TANTO HABLAN SI NUESTROS NIÑOS SE QUEDARAN SIN ESTUDIAR,educacion,2024-05-03,Positive,2
3675,320,publicacion 468,112,"No hay cupo en el sistema pero personas fuera de las instituciones venden los cupos,los padres por qué nuestros hijos no se queden sin estudiar hacen el esfuerzo y los compran,pilas con esto señores del Ministerio de Educacion",educacion,2024-05-03,Neutral,1
3676,320,publicacion 468,112,Cuando se abren nuevamente los traslados,educacion,2024-05-03,Neutral,1
3677,320,publicacion 468,112,"saludos, Sra. Ministra, me comunico con Ud. por esta via al no tener como hacerlo de otra forma, soy Emilia Pastor Tamariz viuda de Vivar, y tengo la necesidad urgente de un cupo para mi hijo para la especialidad de informática, mi niño se encuentra desde infante en la U. E. Alfredo Raul Vera Vera, pero ahi no tiene la especialidad de informatica, vivo en sauces 2 mz. F100 v11, tengo dificultad para caminar, a pesar de eso he acudido al distrito del sector y me remiten nuevamente al sistema de la plataforma, pero esta no funciona, me es obsoleta pues no esta habilitada y estoy tratando de cambiarlo desde el año pasado, no tengo recursos para pagar coimas por cupos, tampoco tengo recursos, soy viuda y no tengo empleo, tanto es asi que por esa razón mi hijo vive con su hermana, pues no puedo mantenerlo económicamente... mi hijo no puede quedarse sin estudiar (ya inicia esta semana las clases y mucho menos tiene que estudiar una especialidad que no es la suya solo por deficiencias del sistema que uds. no cubren...) hay alguna forma de que me ayuden o debo hacer escandalo publico para ser ayudada... mi correo electrónico es: emilyptamariz0916@outlook.es, mi celular es: 0995449839/ 0999349913.",educacion,2024-05-03,Negative,0
3678,322,publicacion 127,115,Correcto,educacion,2024-05-03,Neutral,1
3679,322,publicacion 127,115,"saludos, Sra. Ministra, me comunico con Ud. por esta via al no tener como hacerlo de otra forma, soy Emilia Pastor Tamariz viuda de Vivar, y tengo la necesidad urgente de un cupo para mi hijo para la especialidad de informática, mi niño se encuentra desde infante en la U. E. Alfredo Raul Vera Vera, pero ahi no tiene la especialidad de informatica, vivo en sauces 2 mz. F100 v11, tengo dificultad para caminar, a pesar de eso he acudido al distrito del sector y me remiten nuevamente al sistema de la plataforma, pero esta no funciona, me es obsoleta pues no esta habilitada y estoy tratando de cambiarlo desde el año pasado, no tengo recursos para pagar coimas por cupos, tampoco tengo recursos, soy viuda y no tengo empleo, tanto es asi que por esa razón mi hijo vive con su hermana, pues no puedo mantenerlo económicamente... mi hijo no puede quedarse sin estudiar (ya inicia esta semana las clases y mucho menos tiene que estudiar una especialidad que no es la suya solo por deficiencias del sistema que uds. no cubren...) hay alguna forma de que me ayuden o debo hacer escandalo publico para ser ayudada... mi correo electrónico es: emilyptamariz0916@outlook.es, mi celular es: 0995449839/ 0999349913.",educacion,2024-05-03,Negative,0
3680,322,publicacion 127,115,Rt,educacion,2024-05-03,Neutral,1
3681,323,publicacion 65,83,Por favor den información sobre los traslados Ministerio Educación Ecuador no he recibido el correo de confirmación,educacion,2024-05-03,Positive,2
3682,323,publicacion 65,83,Karencita Bsc  eso es de 3  a 5 dias laborables...,educacion,2024-05-03,Neutral,1
3683,323,publicacion 65,83,"saludos, Sra. Ministra, me comunico con Ud. por esta via al no tener como hacerlo de otra forma, soy Emilia Pastor Tamariz viuda de Vivar, y tengo la necesidad urgente de un cupo para mi hijo para la especialidad de informática, mi niño se encuentra desde infante en la U. E. Alfredo Raul Vera Vera, pero ahi no tiene la especialidad de informatica, vivo en sauces 2 mz. F100 v11, tengo dificultad para caminar, a pesar de eso he acudido al distrito del sector y me remiten nuevamente al sistema de la plataforma, pero esta no funciona, me es obsoleta pues no esta habilitada y estoy tratando de cambiarlo desde el año pasado, no tengo recursos para pagar coimas por cupos, tampoco tengo recursos, soy viuda y no tengo empleo, tanto es asi que por esa razón mi hijo vive con su hermana, pues no puedo mantenerlo económicamente... mi hijo no puede quedarse sin estudiar (ya inicia esta semana las clases y mucho menos tiene que estudiar una especialidad que no es la suya solo por deficiencias del sistema que uds. no cubren...) hay alguna forma de que me ayuden o debo hacer escandalo publico para ser ayudada... mi correo electrónico es: emilyptamariz0916@outlook.es, mi celular es: 0995449839/ 0999349913.",educacion,2024-05-03,Negative,0
